data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,MQTT_package_latency_p99_ms,MQTT_package_latency_average_ms,MQTT_package_loss_pct,MQTT_devices_connected,inline_analyzed_packets_per_sec,inline_blocked_packets_per_sec
train,inline,4,256,99999,19004.1111,126.8348,36.0752,68.5362,0.0498,0.0022,0.0,50.0,10683.2747,2.1762
train,inline,3,384,30,8969.3143,29.9796,31.4997,51.9267,0.0874,0.0874,0.9326,50.0,8703.625,0.0
train,inline,1,640,30,9202.9795,30.0241,65.3614,29.0226,0.256,0.1947,0.9327,49.0,9423.9058,0.8704
train,inline,3,384,25,8426.3913,24.9954,30.2644,52.4474,0.0878,0.0927,0.9992,50.0,6786.401,0.0
train,inline,2,384,65,12789.3882,64.9299,47.8331,48.172,0.2623,0.2623,0.4663,50.0,9705.3306,0.0
train,inline,3,512,85,14979.8161,84.9567,37.127,32.6853,0.0304,0.027,0.1998,50.0,15865.4674,0.0
train,inline,2,768,65,12816.8015,64.9947,49.8203,29.7255,0.1695,0.1405,0.4663,50.0,13004.7973,3.0521
train,inline,2,1024,70,13358.1699,69.9948,52.6141,28.1421,0.2401,0.1965,0.3997,50.0,15501.2334,2.7348
train,inline,3,1024,65,12859.2043,65.0023,35.4709,28.1404,0.0528,0.0515,0.4663,50.0,14494.1896,9040.5702
train,inline,3,512,60,12229.9265,59.9509,32.984,34.4157,0.0532,0.0532,0.5329,50.0,10959.3235,0.2515
train,inline,3,640,90,15537.125,89.9777,37.141,31.5757,0.0215,0.0215,0.1332,50.0,14895.8577,2425.7188
train,inline,1,896,40,10180.0518,39.9546,73.1298,27.3543,0.4019,0.1173,0.8004,50.0,12373.1577,4.9913
train,inline,4,512,95,16087.7896,94.9812,28.2751,33.4396,0.668,0.4977,0.0662,50.0,14746.2965,4.4452
train,inline,4,256,55,11650.2864,54.9841,26.7633,68.1694,0.0492,0.0484,0.5995,50.0,9725.8814,0.0821
train,inline,4,768,70,13336.2911,69.9821,26.4411,31.2572,1.9702,1.487,0.3983,50.0,12995.3797,0.0
train,inline,3,256,45,10629.5126,44.9856,36.6834,65.9982,0.0797,0.0733,0.7327,50.0,13639.309,2.9317
train,inline,3,768,99999,18958.4494,126.8869,43.0954,31.2956,0.0609,0.0032,0.0,50.0,21384.6701,9995.6591
train,inline,4,384,60,12239.9708,59.9805,25.2942,51.3404,2.6084,1.9725,0.5313,50.0,10163.1676,0.0377
train,inline,1,896,80,14488.5238,79.985,80.0239,28.4572,1.1608,0.1355,0.2701,50.0,13674.8592,4.5332
train,inline,2,896,95,16076.8366,94.9556,60.9228,28.0362,0.0902,0.0366,0.0666,50.0,14744.775,0.5315
train,inline,2,640,70,13365.5673,69.9925,50.3346,30.4603,0.1169,0.0854,0.3997,50.0,11856.2706,0.0
train,inline,3,768,30,9015.1838,29.9993,27.9438,32.5249,0.0877,0.0877,0.9326,50.0,7350.407,4036.5899
train,inline,4,640,100,16618.353,99.9781,29.3385,31.5499,0.0123,0.011,0.0,50.0,16314.1119,1.177
train,inline,1,512,85,15062.1695,85.0703,76.8318,32.2231,0.6684,0.1049,0.1998,50.0,13189.6076,0.4448
train,inline,4,896,25,8411.8662,25.0042,19.9844,31.6161,2.5025,1.8983,0.997,50.0,9716.8228,1.888
train,inline,1,512,55,11894.5087,55.0629,69.3235,30.9511,0.463,0.1767,0.5995,49.0,10387.4305,3.1023
train,inline,3,256,35,9542.7493,34.9841,35.5726,66.5956,0.0853,0.0843,0.866,50.0,11333.8449,0.0
train,inline,1,1024,70,13379.2116,69.9339,78.9351,26.4753,1.0828,0.1266,0.4036,50.0,14689.9153,0.0
train,inline,4,640,95,16079.9765,95.007,28.9341,32.1768,0.5076,0.3776,0.0663,50.0,15806.5983,0.0
train,inline,1,1024,90,15553.3704,89.9905,81.4558,27.0336,1.5442,0.1545,0.1389,50.0,18113.7372,0.0
train,inline,4,640,55,11713.8876,55.0039,25.3885,33.1456,4.3889,3.306,0.5967,50.0,11957.9107,2.3705
train,inline,2,640,30,9014.8299,30.011,36.7334,31.1374,0.1902,0.1829,0.9326,49.0,12785.5003,2.7079
train,inline,3,512,55,11684.8432,54.9674,31.9147,35.1379,0.0584,0.0584,0.5995,50.0,9853.1568,0.0
train,inline,2,1024,80,14448.6662,79.9917,55.4425,28.1034,0.1767,0.1346,0.2665,50.0,15760.8899,0.0
train,inline,3,512,25,8394.3008,24.9981,27.5627,37.7377,0.0947,0.0904,0.9992,50.0,6184.3307,0.0
train,inline,4,512,30,9004.383,30.0136,23.2307,35.1558,9.0643,6.819,0.9271,50.0,9431.2607,0.0
train,inline,3,768,25,8470.8466,25.0014,28.7765,32.59,0.0957,0.0941,0.9992,50.0,6885.8577,3970.7051
train,inline,1,384,99999,18971.577,126.988,90.7848,48.2697,1.3075,0.1263,0.0099,50.0,17326.2813,0.7711
train,inline,2,384,90,15528.4515,89.945,53.6676,48.7614,0.0836,0.0836,0.1332,50.0,10397.8395,0.0
train,inline,2,256,65,12758.5518,64.8842,47.9513,65.4455,0.4703,0.4703,0.4663,50.0,10078.0297,0.0
train,inline,4,768,80,14435.9461,80.0095,27.8686,31.5608,1.3257,0.9952,0.2655,50.0,16244.6961,0.0
train,inline,2,256,80,14406.6589,79.8688,49.6487,65.8188,0.2733,0.2733,0.2665,50.0,9657.277,0.7089
train,inline,2,512,70,13366.0502,69.986,49.4957,31.0789,0.0694,0.048,0.3997,50.0,10984.5928,0.2477
train,inline,4,768,55,11704.0882,55.0028,24.7279,32.1,2.9515,2.2248,0.5975,50.0,13338.9269,0.0
train,inline,1,512,60,12419.773,60.0679,70.4528,30.898,0.4937,0.1645,0.5329,49.0,12059.4777,0.6035
train,inline,2,384,80,14428.3733,79.9168,51.0257,48.1936,0.1546,0.1546,0.2665,50.0,11323.1002,0.0
train,inline,1,384,60,12404.2179,59.9653,73.691,47.7523,0.4482,0.129,0.5329,49.0,11455.4562,0.0
train,inline,1,640,60,12394.5878,60.0581,72.5442,29.9288,0.5952,0.152,0.5337,49.0,13646.8898,0.0
train,inline,2,1024,95,16083.1818,94.9872,62.2641,27.441,0.113,0.0432,0.0666,50.0,18256.8848,3.86
train,inline,1,768,90,15572.1933,90.0434,80.5423,29.7463,1.1335,0.1242,0.1361,50.0,17069.7756,0.0
train,inline,1,640,75,13986.0962,75.0506,76.015,30.4511,0.7548,0.1301,0.3342,50.0,15699.3589,0.0378
train,inline,3,512,99999,18953.3511,126.8915,43.2977,33.2048,0.0577,0.0029,0.0,50.0,18557.4863,9979.2114
train,inline,2,256,75,13862.7393,74.8761,49.4418,66.1319,0.3395,0.3395,0.3331,50.0,7853.9296,3.1792
train,inline,2,384,30,8965.8369,29.9564,40.4768,48.2914,0.5132,0.5132,0.9326,50.0,9679.6625,0.4271
train,inline,3,768,100,16633.0116,99.9702,39.8344,30.4526,0.0151,0.0114,0.0,50.0,14957.8224,5002.7908
train,inline,3,256,80,14427.8267,79.966,41.1369,65.4575,0.0343,0.0336,0.2665,50.0,19155.4868,0.0
train,inline,2,256,65,12762.4431,64.9054,48.3171,65.7386,0.4707,0.4707,0.4663,50.0,8274.5614,0.0
train,inline,1,768,30,9152.808,29.9846,68.7691,28.4806,0.2305,0.1535,0.9328,49.0,9860.6941,0.1835
train,inline,3,512,55,11686.9958,54.9769,32.2559,35.0501,0.0632,0.0587,0.5995,50.0,11526.2392,1.5479
train,inline,4,768,100,16620.664,99.9964,30.5974,31.0049,0.0248,0.0116,0.0,50.0,15481.3607,3.5857
train,inline,3,640,55,11706.7251,54.9528,32.8226,33.1591,0.0621,0.0599,0.5995,50.0,9015.3046,2195.5953
train,inline,3,512,95,16079.5557,94.9409,38.9763,31.9816,0.026,0.0169,0.0666,50.0,15657.2132,3.1401
train,inline,4,1024,90,15515.0474,90.0189,30.4458,29.0056,0.0405,0.0233,0.1331,50.0,15368.8757,0.0
train,inline,3,896,70,13384.7523,70.0071,35.261,29.9093,0.0449,0.0449,0.3997,50.0,12781.3907,6878.7391
train,inline,4,896,65,12787.889,64.9925,26.4543,30.9188,1.1861,0.8924,0.4653,50.0,11257.2953,4.4046
train,inline,1,896,75,13942.2958,74.9767,78.0376,27.8365,1.045,0.1322,0.3364,50.0,14848.2262,0.0
train,inline,3,640,25,8432.5183,24.9904,27.5768,35.269,0.0877,0.0919,0.9992,50.0,5739.5353,1985.7365
train,inline,3,512,35,9486.1475,34.9684,28.2494,36.6669,0.0791,0.0791,0.866,50.0,6664.643,0.0
train,inline,3,1024,85,15018.8403,85.02,38.1063,28.8594,0.0291,0.0285,0.1998,50.0,14719.1977,9584.8919
train,inline,2,512,99999,18929.4813,126.7907,61.9125,30.0516,0.0844,0.0033,0.0,50.0,19336.6296,0.0
train,inline,3,512,60,12236.3299,59.9646,32.9951,34.9002,0.0552,0.0534,0.5329,50.0,9957.8425,1.1991
train,inline,2,256,60,12210.1892,59.8968,47.7091,65.4253,0.5359,0.5359,0.5329,50.0,9326.3293,0.0777
train,inline,4,384,75,13883.0385,74.9822,28.0196,50.7066,1.6392,1.237,0.3321,50.0,13617.6986,1.4475
train,inline,4,768,65,12797.4441,65.0092,26.0518,31.9466,2.3022,1.7332,0.4647,50.0,12992.0351,0.0
train,inline,4,1024,90,15515.6052,90.0207,30.1855,28.5447,0.0434,0.0233,0.1331,50.0,17531.3811,3.8355
train,inline,3,640,80,14438.0412,79.9556,36.4973,31.5073,0.0328,0.0328,0.2665,50.0,14084.7111,2364.358
train,inline,2,512,95,16084.1728,94.9702,57.5103,30.3798,0.0573,0.0182,0.0666,50.0,10728.3403,1.6348
train,inline,3,384,70,13339.4005,69.958,37.705,49.9798,0.0529,0.0442,0.3997,50.0,14529.3918,2.649
train,inline,4,384,55,11690.7267,54.9983,25.4909,51.3448,2.9418,2.2181,0.5978,50.0,10706.0381,0.0
train,inline,2,640,99999,18936.9548,126.8235,60.5266,29.3362,0.0661,0.0029,0.0,50.0,19030.9025,2502.4653
train,inline,2,1024,40,10088.1846,40.005,40.836,29.022,0.3895,0.3802,0.7994,50.0,12092.8733,0.6297
train,inline,4,256,85,14966.7602,84.9596,30.4881,67.5818,0.0282,0.0237,0.1998,50.0,14314.5608,0.0
train,inline,3,256,75,13887.4411,74.9665,41.1814,65.7364,0.0514,0.0399,0.3331,50.0,16491.3962,0.0
train,inline,1,512,80,14531.0141,80.0804,76.3632,31.9144,0.6304,0.1166,0.2665,49.0,13545.3891,0.6934
train,inline,1,512,60,12423.4445,60.0832,70.2328,30.9855,0.4956,0.1645,0.5329,49.0,12939.9229,1.1151
train,inline,3,896,55,11753.3496,54.9809,33.3861,29.1984,0.062,0.062,0.5995,50.0,11881.5029,6577.62
train,inline,4,768,80,14436.0112,79.9882,27.9734,31.5238,1.3282,0.9955,0.2655,50.0,13002.2704,3.9577
train,inline,3,768,100,16633.2784,99.9702,40.3268,30.2888,0.0233,0.0117,0.0,50.0,15553.3526,5005.928
train,inline,4,768,30,8972.23,29.9995,21.857,32.8267,4.5769,3.4545,0.9294,50.0,9482.9265,0.0671
train,inline,2,1024,80,14450.4037,79.9762,55.7932,28.449,0.1812,0.1349,0.2665,50.0,13373.2535,1.3185
train,inline,3,512,100,16624.7606,99.9424,38.8823,31.2682,0.0109,0.0109,0.0,50.0,16443.8177,0.0
train,inline,3,512,85,14980.5586,84.9612,35.9635,32.7212,0.0265,0.0265,0.1998,50.0,14441.858,0.0
train,inline,3,896,90,15551.0189,89.9898,38.9993,29.7308,0.0303,0.0228,0.1332,50.0,14692.5648,7298.0797
train,inline,3,896,75,13925.4963,75.0018,36.5529,29.5784,0.0449,0.0395,0.3331,50.0,15683.5957,6987.697
train,inline,4,896,30,8958.9285,30.0059,19.7419,31.7396,2.3234,1.7719,0.9306,50.0,9325.7262,0.0
train,inline,1,256,40,10293.7222,39.9534,74.9661,63.5739,0.2506,0.098,0.7994,50.0,8711.1259,6.5488
train,inline,4,768,35,9520.187,35.008,21.2631,32.5822,4.2435,3.2082,0.863,50.0,10349.4695,0.0
train,inline,1,384,50,11349.801,49.9804,71.5508,47.097,0.3707,0.1419,0.6661,49.0,10652.1519,0.0
train,inline,4,256,85,14965.9366,84.959,30.7636,67.5924,0.0258,0.0235,0.1998,50.0,14310.6561,0.37
train,inline,1,384,85,15036.829,84.9063,80.4901,48.7181,0.6765,0.0988,0.1998,50.0,13716.2027,0.0
train,inline,1,896,55,11790.5918,54.9612,75.6453,27.716,0.6781,0.1238,0.6015,50.0,12230.7381,0.0
train,inline,1,256,95,16053.6712,94.6276,84.7912,65.1125,0.7567,0.09,0.0666,50.0,15443.2972,0.0
train,inline,4,1024,30,8938.972,29.9848,19.5333,30.4241,0.0899,0.0899,0.9317,50.0,8513.8319,0.0
train,inline,3,1024,100,16634.6222,100.0114,40.6148,29.0604,0.0144,0.0112,0.0,50.0,16568.7556,10000.5556
train,inline,4,384,25,8398.2193,24.9914,22.3692,51.9805,4.8937,3.6894,0.9962,50.0,6033.1461,2.9041
train,inline,1,640,30,9206.7789,30.0127,65.779,29.4137,0.2643,0.1952,0.9327,49.0,7196.6881,5.457
train,inline,4,384,70,13336.9952,69.9764,26.6407,51.07,1.9609,1.4822,0.3985,50.0,11628.6511,0.5511
train,inline,3,384,100,16613.5997,99.9595,41.626,47.8158,0.0195,0.0114,0.0,50.0,20980.4453,2.5413
train,inline,3,896,30,9053.3612,29.9852,29.9335,30.0972,0.0957,0.0906,0.9326,50.0,6465.8027,6065.932
train,inline,4,640,75,13895.6618,74.9942,26.686,32.3705,2.447,1.8417,0.3315,50.0,14513.25,1.5191
train,inline,2,512,85,14998.9559,84.9692,54.1488,30.7268,0.0678,0.0304,0.1998,50.0,10521.075,2.2274
train,inline,3,896,65,12840.0253,65.0004,35.7103,29.7958,0.0507,0.0505,0.4663,50.0,13029.5694,6782.1581
train,inline,3,768,95,16087.1865,94.9857,39.3906,30.4764,0.0219,0.0167,0.0666,50.0,18077.7538,4929.4754
train,inline,3,512,45,10589.2784,44.9829,30.6304,35.8481,0.0736,0.0693,0.7327,50.0,9692.753,2.272
train,inline,1,384,85,15029.5917,84.8693,80.0348,48.1627,0.6651,0.0981,0.1998,50.0,14560.9025,0.0
train,inline,3,768,45,10646.1774,44.9928,31.7879,31.9589,0.0731,0.0718,0.7327,50.0,11168.8397,4246.0765
train,inline,1,896,95,16098.6476,95.012,81.8902,28.0956,1.4344,0.1416,0.0712,50.0,18235.8208,1.0957
train,inline,3,768,60,12278.5715,59.9889,33.8157,31.4809,0.0559,0.0553,0.5329,50.0,12424.5533,4451.2529
train,inline,4,256,50,11099.4555,49.9833,24.8498,68.1343,0.0525,0.0525,0.6661,50.0,9651.6803,0.0
train,inline,1,768,50,11285.9328,49.9772,71.8753,28.386,0.5201,0.1433,0.6672,49.0,11239.2306,0.0
train,inline,2,384,65,12790.3534,64.9414,48.5144,48.3919,0.2621,0.2621,0.4663,50.0,9633.2827,1.6319
train,inline,1,640,99999,18975.8536,126.9994,90.0198,29.5542,1.1897,0.0992,0.0,50.0,16331.8443,2637.299
train,inline,4,768,50,11157.6273,50.0007,24.0314,32.2836,3.2747,2.4707,0.6639,50.0,11847.8848,0.0
train,inline,2,256,90,15511.2588,89.8827,49.2013,66.7415,0.1411,0.1411,0.1332,50.0,9959.5869,0.0
train,inline,3,256,25,8459.2202,24.998,33.9102,66.3623,0.1028,0.0959,0.9992,50.0,10788.7665,4.5233
train,inline,1,640,60,12393.5491,60.051,71.5606,30.2602,0.5777,0.1512,0.5337,49.0,12107.3156,0.0
train,inline,3,640,40,10072.2041,39.986,30.4166,34.1811,0.0811,0.0761,0.7994,50.0,8667.5258,2091.939
train,inline,4,1024,45,10586.3032,45.0051,21.9531,30.3638,0.073,0.073,0.7321,50.0,11546.6275,0.0
train,inline,1,1024,25,8506.1944,24.8762,74.0631,26.6985,0.0638,0.0643,0.9992,50.0,9396.1179,0.0
train,inline,1,768,40,10226.2629,39.9806,70.8138,28.7118,0.3916,0.1493,0.8,49.0,9289.184,6.9846
train,inline,3,768,99999,18954.3441,126.8835,40.5964,31.3748,0.0231,0.0014,0.0,50.0,19768.8255,9986.3356
train,inline,4,768,35,9513.6146,34.9814,21.6869,32.3223,4.2418,3.2083,0.863,50.0,9180.9303,0.0
train,inline,4,768,55,11698.724,54.9862,24.8746,31.807,2.9458,2.2247,0.5975,50.0,11441.6578,1.071
train,inline,4,896,50,11146.589,49.9961,23.7378,31.2789,1.6753,1.2694,0.6647,50.0,10328.5615,1.061
train,inline,4,768,85,14979.2414,85.0055,29.0295,31.308,0.995,0.749,0.1992,50.0,14753.2907,1.7614
train,inline,4,1024,60,12229.0764,60.0077,24.7495,29.872,0.0595,0.0565,0.5324,50.0,12057.2942,0.0
train,inline,2,384,50,11153.8969,49.9603,44.6869,48.1413,0.3702,0.3702,0.6661,50.0,10464.4293,0.0
train,inline,3,512,35,9491.151,34.9861,28.5729,36.9473,0.0794,0.0794,0.866,50.0,7187.9822,0.0
train,inline,4,384,75,13886.4728,74.9972,27.7609,50.991,1.6435,1.2374,0.3321,50.0,13150.8881,0.0
train,inline,1,640,35,9737.8699,35.0296,66.3146,29.5573,0.3102,0.1875,0.8662,49.0,8868.691,0.6212
train,inline,2,512,55,11739.2236,55.0107,44.7413,31.7183,0.0873,0.0666,0.5995,49.0,10894.1599,0.0
train,inline,2,384,95,16073.1325,94.9286,54.3438,48.2578,0.0474,0.0474,0.0666,50.0,12291.0468,3.0217
train,inline,2,512,30,9020.4337,30.0202,37.2824,32.3551,0.1043,0.0966,0.9326,49.0,11018.5898,0.0
train,inline,4,640,80,14441.3856,80.0039,27.9139,32.4612,1.9599,1.4755,0.2652,50.0,14684.2843,2.5933
train,inline,1,640,99999,18974.8873,126.9724,90.0554,29.6347,1.1879,0.099,0.0,50.0,15977.4734,2645.0185
train,inline,3,768,60,12277.6671,59.9866,33.8365,31.1936,0.0582,0.0554,0.5329,50.0,12201.9151,4453.7523
train,inline,1,1024,80,14470.1869,79.9785,80.2919,26.7242,1.3208,0.1408,0.2713,50.0,17622.8443,1.0255
train,inline,3,1024,100,16635.4913,100.0174,40.7124,29.1466,0.0166,0.0113,0.0,50.0,16892.6737,9998.3592
train,inline,4,256,30,8888.0507,29.9904,23.1984,68.5995,0.0706,0.0692,0.9326,50.0,5564.3333,3.9853
train,inline,4,1024,60,12231.5606,60.0246,25.663,30.0501,0.0736,0.0572,0.5324,50.0,12250.8886,0.0
train,inline,4,896,40,10051.6391,39.9932,23.2301,31.5955,2.0087,1.5211,0.7976,50.0,8694.2464,4.5098
train,inline,3,896,95,16091.0253,94.9989,37.9853,29.7762,0.0159,0.0159,0.0666,50.0,15591.2092,7392.5283
train,inline,3,1024,45,10704.7141,45.0069,32.5736,27.7635,0.0768,0.0747,0.7327,50.0,11209.1175,8492.0109
train,inline,3,384,70,13333.8165,69.9531,37.3662,49.5317,0.0445,0.0438,0.3997,50.0,14967.8867,0.0
train,inline,2,640,60,12278.0249,59.9962,46.7415,30.4328,0.1363,0.1098,0.5329,50.0,12916.0619,1.536
train,inline,2,896,85,14994.8636,84.9951,57.7951,28.8603,0.1392,0.086,0.1998,50.0,14143.2444,0.0
train,inline,1,384,70,13453.1975,69.9331,77.7037,47.967,0.5406,0.1168,0.3997,50.0,12362.9494,2.5494
train,inline,4,1024,85,14967.5926,85.0167,28.4569,29.0831,0.0322,0.0282,0.1997,50.0,15328.4651,0.0
train,inline,1,1024,35,9590.2326,34.8956,75.6988,26.8208,0.2917,0.0782,0.8669,50.0,10006.3603,0.9427
train,inline,3,384,75,13883.2719,74.9673,37.6101,49.6045,0.038,0.038,0.3331,50.0,15046.5457,0.0
train,inline,2,512,100,16630.2764,99.9801,58.8317,30.3569,0.0589,0.0125,0.0,50.0,11046.7275,0.0
train,inline,4,640,85,14988.6502,85.0007,27.8256,32.4749,1.4761,1.1094,0.1989,50.0,17398.1148,0.0
train,inline,4,896,80,14428.8407,79.9963,28.4504,30.4963,0.6907,0.515,0.2659,50.0,13838.559,3.1712
train,inline,4,384,35,9492.2982,34.988,23.2046,51.5046,4.2382,3.1987,0.8634,50.0,8794.5052,0.0
train,inline,4,256,90,15518.6137,89.9579,30.7638,67.5902,0.0188,0.0188,0.1332,50.0,14863.2313,0.0
train,inline,1,256,75,13957.7317,74.7518,81.2328,64.4406,0.5692,0.0927,0.3331,50.0,13218.9395,1.2152
train,inline,2,640,30,9015.8352,30.0177,36.5423,31.6093,0.1847,0.1827,0.9326,49.0,11108.4022,0.0
train,inline,2,384,25,8416.8966,24.959,39.3139,48.0613,0.0515,0.5491,0.9992,50.0,8275.9556,0.0
train,inline,2,768,75,13906.7858,74.9844,52.6829,29.6083,0.1414,0.1039,0.3331,50.0,14154.4121,0.0
train,inline,1,256,60,12387.7728,59.8512,78.4206,64.1184,0.4321,0.095,0.5329,50.0,11792.9954,0.0
train,inline,3,640,80,14444.8883,79.9602,36.9469,32.155,0.0421,0.0332,0.2665,50.0,13065.0555,2366.9246
train,inline,3,384,45,10608.9057,44.9814,33.7602,51.1704,0.0745,0.0711,0.7327,50.0,12405.3706,0.0
train,inline,3,896,99999,18952.5278,126.8698,42.648,29.9444,0.049,0.0027,0.0,50.0,23518.924,9998.816
train,inline,3,256,65,12794.1936,64.9521,39.3874,65.4059,0.0506,0.0505,0.4663,50.0,15948.3982,0.2825
train,inline,3,384,65,12785.5091,64.9474,36.5181,49.502,0.0493,0.0493,0.4663,50.0,13817.9093,1.4741
train,inline,2,256,65,12751.8765,64.8597,47.754,64.9108,0.4702,0.4702,0.4663,50.0,8170.5961,0.8297
train,inline,2,512,70,13368.1735,69.9755,49.7058,31.178,0.0779,0.0485,0.3997,50.0,9982.9071,3.5399
train,inline,3,256,40,10079.0938,39.9571,35.9359,65.9372,0.0786,0.0786,0.7994,50.0,10937.7531,0.6182
train,inline,4,256,25,8337.1301,25.0026,20.2848,68.5995,0.0578,0.0726,0.9992,50.0,5840.5722,0.0
train,inline,1,256,35,9767.6301,35.0015,73.6602,63.0678,0.1979,0.0983,0.866,50.0,11121.3489,2.6636
train,inline,2,512,60,12279.7235,59.9936,46.4414,31.1626,0.0816,0.0603,0.5329,49.0,11953.1234,2.2995
train,inline,2,896,100,16629.5434,99.9629,62.8823,28.5827,0.0769,0.0125,0.0,50.0,13519.502,3.2681
train,inline,3,896,90,15547.0066,89.9889,38.7205,29.3171,0.0252,0.0225,0.1332,50.0,15985.0382,7296.4934
train,inline,2,896,40,10092.9587,40.0037,40.6763,29.6398,0.3188,0.3064,0.7994,50.0,12314.9327,1.448
train,inline,2,768,100,16629.2176,99.9752,61.5059,28.7289,0.0742,0.0125,0.0,50.0,14869.9254,4.2173
train,inline,3,768,80,14455.1103,79.9877,35.9372,30.9479,0.0327,0.0327,0.2665,50.0,13812.0049,4722.7747
train,inline,1,896,75,13947.2032,74.9948,78.7472,27.9854,1.0585,0.1327,0.3364,50.0,16557.8005,1.0503
train,inline,2,1024,95,16081.3681,94.9782,62.3019,27.571,0.1089,0.0431,0.0666,50.0,17139.026,1.871
train,inline,2,256,55,11662.911,54.9099,46.3176,65.3787,0.6016,0.6016,0.5995,50.0,7504.3762,0.0
train,inline,1,768,100,16642.6743,100.0604,82.7491,30.0242,1.2857,0.1195,0.0033,50.0,17230.0284,0.0
train,inline,2,384,90,15525.6748,89.9269,53.3133,48.5057,0.0833,0.0833,0.1332,50.0,10610.5728,0.0
train,inline,2,1024,85,14994.3068,84.9732,58.69,28.2384,0.1654,0.1046,0.1998,50.0,15360.4857,3.0327
train,inline,2,384,95,16073.7063,94.9218,53.4443,48.7011,0.0469,0.0469,0.0666,50.0,10233.5091,0.0
train,inline,1,512,30,9257.3833,30.0852,62.5124,29.9635,0.2849,0.2359,0.9326,48.0,9890.0421,1.9983
train,inline,1,384,55,11879.3299,54.9793,72.397,47.5833,0.4103,0.1354,0.5995,49.0,11807.1901,0.0
train,inline,1,384,25,8724.848,25.0679,66.5568,46.5842,0.1756,0.1736,0.9992,49.0,9956.3044,0.0
train,inline,2,384,80,14430.5479,79.9285,51.4132,48.4003,0.1547,0.1547,0.2665,50.0,10239.7704,0.9388
train,inline,3,1024,80,14477.8742,80.0068,38.127,28.6458,0.0375,0.0343,0.2665,50.0,13787.6706,9454.7231
train,inline,3,384,65,12791.1199,64.9707,36.6608,50.1127,0.0491,0.0491,0.4663,50.0,13459.2026,0.0
train,inline,4,768,45,10606.9744,44.9885,23.7179,32.1429,3.5971,2.7166,0.7303,50.0,10365.3396,1.0767
train,inline,2,256,90,15513.692,89.8594,51.0901,66.8444,0.1425,0.1425,0.1332,50.0,7944.8639,5.4373
train,inline,4,384,90,15529.4875,89.9737,29.2858,50.205,0.6662,0.5015,0.1328,50.0,16091.5897,1.5436
train,inline,3,896,25,8511.4988,24.9958,29.3566,30.0712,0.1027,0.0963,0.9992,50.0,6573.5485,5959.7228
train,inline,1,768,25,8620.1505,24.9894,67.2209,27.9926,0.1599,0.1562,0.9992,49.0,10583.2885,3.2189
train,inline,1,896,75,13937.5548,74.9589,78.5608,27.4414,1.049,0.1324,0.3364,50.0,14815.9092,0.8471
train,inline,2,640,60,12277.7481,59.9868,46.8882,30.7063,0.1347,0.1097,0.5329,50.0,12215.5911,0.7857
train,inline,2,640,99999,18937.0965,126.8262,60.0197,29.4055,0.0589,0.0025,0.0,50.0,18641.4611,2500.8672
train,inline,3,384,45,10609.2891,44.9745,33.8587,51.2755,0.0752,0.0712,0.7327,50.0,10558.0901,1.0473
train,inline,1,640,80,14513.9242,80.0394,77.1231,30.4181,0.8062,0.1228,0.2677,50.0,15060.0058,0.0
train,inline,3,512,80,14433.7976,79.9784,36.6064,33.3211,0.0421,0.0328,0.2665,50.0,13387.3752,0.0
train,inline,1,256,55,11864.3021,54.8619,77.654,64.0928,0.3871,0.0958,0.5995,50.0,10055.1711,3.6249
train,inline,2,896,60,12265.0163,59.9697,47.7703,28.7984,0.2326,0.2082,0.5329,50.0,13494.9116,0.2562
train,inline,3,896,30,9054.8684,29.9938,30.3297,30.2101,0.1023,0.091,0.9326,50.0,6272.0798,6063.263
train,inline,2,384,55,11698.2051,54.9453,45.9119,48.337,0.3339,0.3339,0.5995,50.0,9956.737,0.1754
train,inline,3,1024,85,15015.3833,85.0057,38.2745,28.2666,0.0326,0.0286,0.1998,50.0,16030.2197,9592.0399
train,inline,4,512,90,15542.0849,90.0047,27.4369,32.93,1.3134,0.9838,0.1324,50.0,17775.9777,4.2993
train,inline,2,512,45,10650.1817,44.9948,41.6279,31.6952,0.0931,0.0785,0.7327,49.0,11259.0364,2.2868
train,inline,2,512,50,11193.9296,50.0017,43.1572,31.5299,0.0902,0.0725,0.6661,49.0,11819.1149,0.0
train,inline,1,640,80,14517.3043,80.0527,77.1754,30.5539,0.8102,0.1229,0.2677,50.0,16139.1135,0.384
train,inline,4,1024,70,13324.4036,70.011,26.9503,29.3369,0.0595,0.0456,0.3993,50.0,14801.1026,1.4591
train,inline,1,384,95,16084.5913,94.8587,82.8536,48.8209,0.751,0.0857,0.0666,50.0,14765.3888,0.0
train,inline,2,512,100,16629.7221,99.9638,58.3743,30.3348,0.0528,0.0122,0.0,50.0,10263.1043,0.701
train,inline,2,1024,25,8449.2773,24.9865,34.4052,28.8408,0.4679,0.4724,0.9992,50.0,11040.0619,0.5628
train,inline,2,1024,45,10633.6925,45.0021,42.8366,28.8968,0.3676,0.3498,0.7327,50.0,12571.6762,0.1939
train,inline,3,512,65,12777.0005,64.9445,33.9547,33.8901,0.0479,0.0479,0.4663,50.0,11134.187,1.1409
train,inline,4,640,35,9532.7239,35.0028,22.5397,33.832,6.3251,4.7702,0.8619,50.0,9330.9611,0.0
